CEPCI,COP,Tlow,Tsupp,WACC,alpha,beta,cHEX,cHP,cMEA,cbio,celc,cheat,dTmin,dTreb,fixed,i,ownercost,rescalation,t,time,yexpenses,heat_pump,rate,scenario,policy,model,Name
1.1865959529733656,3.5700811105646864,45.51277584433404,84.50671690752814,0.07145958832807428,6.451450321917681,0.6403555719218742,0.5691189042282018,0.854180542546067,2.3445944636764926,50.494000655928176,96.40454547579856,139.72065933894717,10.390938927959272,10.347518013485896,0.06987274301354698,0.058857663071991556,0.27458465491747674,0.02441563444411859,23,4843.067704015163,6,True,0.8134484816730947,39,5,CCSproblem,Renova 
1.0074018017186477,2.7997597999853676,49.74043461883242,80.06146970247839,0.06373717776274722,6.8844204486980045,0.685295748940264,0.5375821590750339,0.8084740789216084,2.3906991586755013,33.87159818771242,66.98866743778511,44.197185187311916,7.186227405544209,12.208667935158342,0.0677107317096554,0.10628258497723014,0.19868651529744807,0.056315993265563816,26,4540.43459614021,3,False,0.8000730432026123,10,6,CCSproblem,Renova 
1.1963115629679455,2.8001765644336603,49.358269110250475,81.42201435735933,0.04086659212335795,6.224946701881523,0.6663460560643324,0.5178294228982105,0.7952992090713804,2.2542254072428047,44.77796865199521,26.107275175802933,75.36306192729435,11.038139787356217,10.829063711572612,0.061954729283431265,0.09106398689771936,0.23869952167184313,0.05758239989525869,28,5558.885722310298,4,False,0.8000730432026123,11,6,CCSproblem,Renova 
1.0466086220386686,3.074134777774473,47.29380291725372,83.65362948537143,0.04389207622950957,6.16517803099043,0.6289207595864974,0.5015582610401412,0.8398658259115985,1.6433668462312616,47.26629546662119,57.72393210452374,69.56299348334254,6.227308118334573,8.484196116139126,0.04327091791623196,0.0681747087647276,0.10021649689841987,0.043047998386169614,25,5043.5483398859615,6,False,0.8000730432026123,12,6,CCSproblem,Renova 
1.0215243101398181,2.4828997123287513,46.9280117792843,95.68580613338116,0.0899725359252573,6.673032847205971,0.6832633584148664,0.5290761658328297,0.8523079045438939,1.9486531863527763,35.000864159585724,50.84818574884602,128.2907215667831,7.33407800174278,7.734111376546725,0.044391383153523326,0.05139546735247965,0.3386823974411595,0.04461365371597576,28,5081.605856311111,4,False,0.8000730432026123,13,6,CCSproblem,Renova 
1.0839271181831553,3.7905966068597587,52.0871371403149,89.43501156314223,0.04867773018954378,6.902191463630151,0.6451386718979233,0.5427293491347123,0.7632785385254041,2.0823295817893994,34.56164107711292,42.55962918954946,118.72638357403521,11.730153274880696,9.109126856054262,0.060777825060958315,0.10882122453027535,0.18749372865950786,0.026382706058721766,20,4887.886175277431,4,False,0.8000730432026123,14,6,CCSproblem,Renova 
1.1386337567192357,2.9420360593227555,50.20372155491276,87.95214452944593,0.06658288546132413,6.775918327136146,0.6554767360943894,0.5109258091391754,0.9361711654639706,1.8112906022728676,52.097832583195654,62.083732627062325,52.22588126497916,8.736475701981572,8.320800725702167,0.07106615764890571,0.09616984893265543,0.13278975488103076,0.04960965674476744,21,5340.828335242533,3,False,0.8000730432026123,15,6,CCSproblem,Renova 
1.03839689768424,3.7332381632195464,43.72564480600429,87.24509238630372,0.07843991770964111,6.395831758170193,0.67970651682806,0.5472085283502435,0.8811942000298197,2.058097859561987,48.3229975276103,24.236704518265867,124.70491867981532,7.697551762026546,11.396579779664119,0.07270562468401401,0.09277178115178253,0.1277671886189239,0.020377065842416435,25,5811.016757837469,3,False,0.8000730432026123,16,6,CCSproblem,Renova 
1.0065860933264477,2.5708061358757526,48.8440581680839,99.38120739623899,0.035297943844479256,6.517988094572002,0.6009945879506596,0.577684570131493,0.8726200593613318,1.731884030558568,58.1552165236318,44.26024903789782,108.00277016199462,9.538139167985193,7.406580818656284,0.05036662954740968,0.10343925304921797,0.14399685553536673,0.042101470202455166,25,4206.730265421712,2,False,0.8000730432026123,17,6,CCSproblem,Renova 
1.1238884708138448,3.3946151390831014,45.04681022710413,95.40838161745761,0.06117518461664263,6.983042950790652,0.6355815751616927,0.5718282123129499,0.9238337004304689,1.5349937441900128,30.891796268393858,63.79880957889105,146.3648161628485,8.176755081245814,9.669815345293966,0.07900509874241568,0.07859402702622192,0.11509567143403884,0.031011702804757964,29,4423.507895912551,4,False,0.8000730432026123,18,6,CCSproblem,Renova 
1.079278063711877,2.868544878379464,43.33314068187976,82.71153954140223,0.05009700480890593,6.487849267152757,0.6212615852905009,0.521860153508837,0.8184346452390032,2.160573850456772,53.03306636123529,72.78916628863276,72.32149131771834,11.900122610397114,8.095492427912314,0.07600034542330836,0.10480180702035548,0.3765978706771125,0.023478547538488912,29,5997.187254066179,5,False,0.8000730432026123,19,6,CCSproblem,Renova 
1.0622859800480613,3.2697953342308814,50.66892683889935,92.70883641883132,0.07407515827552914,6.130484216051582,0.6722543011770408,0.5166055888489118,0.9464673224035695,2.481257774377406,51.10138217476001,82.94564308001023,116.69343923506811,7.030258450403631,13.142542646386179,0.06637217922936539,0.0831871552919785,0.26795929260493667,0.052664274190249605,20,5866.8895274804245,4,False,0.8000730432026123,20,6,CCSproblem,Renova 
1.1878503043293882,3.1897173993019594,53.0619495082128,82.16607187960551,0.05525556632083429,6.285718909202457,0.6893716659700115,0.5654497014439748,0.8653576189729357,2.3067650222563247,45.24332894376589,22.580502135092534,63.94543596218001,9.882991965010843,11.51320676738885,0.04683134252574075,0.06645085102475509,0.36564482554837396,0.030106685794270317,30,4756.3443485199,2,False,0.8000730432026123,21,6,CCSproblem,Renova 
1.1576377058858167,2.4149538004590694,52.57978143807417,85.8608756790612,0.06468641340107978,6.352389481587448,0.6184498941397664,0.5543935861818972,0.897327087372838,2.1890069762839635,31.09950005933203,53.22743219388603,87.5955469600126,8.636271286872857,9.373214941693936,0.05246266573745765,0.0898780284934791,0.3839914657199277,0.058789278249671784,23,4122.423914393902,5,False,0.8000730432026123,22,6,CCSproblem,Renova 
1.0492446955316068,2.7486184228606847,43.9830002967389,94.30819494540603,0.0397427807586859,6.759583418353321,0.696088850464575,0.5909164078871085,0.9536329529366196,1.6317834642905362,39.49011598721023,35.031626109697,133.3148066682899,10.103019711936664,10.070609068969663,0.04573727869806622,0.06530552052554293,0.32392832912099684,0.03872106031299413,25,4269.846426776556,2,False,0.8000730432026123,23,6,CCSproblem,Renova 
1.0885559526899569,3.3223177999902167,44.809416525564004,98.66110952831389,0.07257564332219199,6.549081867592539,0.6992860339247101,0.593748615545671,0.9513796259499,2.1297933382022034,42.14458937285938,90.42682905473512,58.56931405055496,11.26537985370415,9.936510423691788,0.042268308000585335,0.053697424787211394,0.30063972868429645,0.045800954142761606,20,4137.641049974195,2,False,0.8000730432026123,24,6,CCSproblem,Renova 
1.1054579454031008,2.6695848595382157,44.519393591087784,90.88683379541497,0.06895029127953736,6.603467488492158,0.6080879685247881,0.5064166176201892,0.9070455945325178,1.8582342138907209,49.2746488056909,87.98206173133154,134.79350539666075,6.695041744680955,12.545775604159353,0.07511037436651596,0.08564641136121948,0.35002061827300734,0.028557502010815288,21,4397.002271567743,4,False,0.8000730432026123,25,6,CCSproblem,Renova 
1.1611429399308757,3.547524132455835,54.32807451135451,97.02290696430639,0.08417698998029033,6.650619742136448,0.6670270580308246,0.5329397759382727,0.8925274762562228,1.6880579574313557,40.97954349653299,86.19503948650879,144.06979172420017,5.7291459085256085,11.005632840255743,0.0686412297689845,0.09479571037797307,0.2199788504663392,0.021411257153859463,26,5177.884429445039,6,False,0.8000730432026123,26,6,CCSproblem,Renova 
1.146382752309534,2.629241357095359,46.04964562808481,80.87433471397814,0.0325968126352891,6.260500275691755,0.6530408525653515,0.5996860246207388,0.790466095261685,1.9793463236146147,46.5603688738397,39.76906185249295,111.60131533538154,10.292780668958757,10.636963112719709,0.07345262354865176,0.10094876081214875,0.29161249453571536,0.035915939748039624,24,5407.412963432937,6,False,0.8000730432026123,27,6,CCSproblem,Renova 
1.096575612078778,2.9742904450365133,48.02680430701399,90.45009555019469,0.036858314632304295,6.827765318043445,0.6399667894816028,0.562709300364931,0.9297272674195304,2.4281367188205794,38.3439619150792,81.32132871406603,47.98496487804249,5.4557982265441565,13.45900341426932,0.0560437525275129,0.054788812805296024,0.3922706272107259,0.040129810226955026,23,5216.90704128431,6,False,0.8000730432026123,28,6,CCSproblem,Renova 
1.1674426813039684,3.0431335557547046,53.94520546844222,84.67567603331479,0.08076688852642894,6.424378959428513,0.6475109447806269,0.5756006492877497,0.7806703281995939,2.222432044313779,57.40881939486352,28.86218664419485,79.03212898466842,10.815569737886275,8.987382027284468,0.06450565757493387,0.07478136838057937,0.24110225782484673,0.050953458474699356,30,5307.561790860902,5,False,0.8000730432026123,29,6,CCSproblem,Renova 
1.0184471251856935,3.4355372861275058,48.45987321303467,78.66353308557885,0.05232261932464509,6.047144285570249,0.6158826002728427,0.5356648963041406,0.8774603356365712,2.4495853637660936,59.29619693232207,36.9340661666519,41.693999472006304,5.48269605427342,12.67726146470925,0.04039324464781425,0.0810490161997208,0.22435314088356192,0.047540969825574916,27,4938.876659615551,3,False,0.8000730432026123,30,6,CCSproblem,Renova 
1.1267228309415471,2.3003545768480302,51.7236796408257,91.5101594105592,0.031307921038812754,6.861223882090201,0.6040749248465268,0.5523815332366426,0.8032089420858526,1.7751672808355645,41.39031609478097,70.60316170285662,105.66644266718797,6.146457336136706,13.95280777531681,0.053816904644858894,0.06078603881679004,0.3460028129030615,0.05502966329243825,22,4506.007933873925,2,False,0.8000730432026123,31,6,CCSproblem,Renova 
1.0268865118157844,3.646556770346696,49.8169718701523,88.27570020218333,0.08744218743264132,6.175667773767608,0.6616807176524921,0.5580821616915229,0.8258302578982593,1.9264352209344984,56.417157073750566,93.96074898678617,36.00272152093333,8.305779436982203,8.67844231072445,0.04866558013141186,0.07730341160996784,0.25727062761234054,0.03390428725127888,24,5683.975664527691,5,False,0.8000730432026123,32,6,CCSproblem,Renova 
1.0559627833844123,3.487973761371549,51.13764062502986,78.94734018543546,0.04429642714495231,6.5721572254380645,0.6251090447323575,0.5885897385462924,0.9029754197813211,1.507240611675495,43.99809509024966,76.8518864736099,54.860176026253924,6.517516879738707,13.702973184229926,0.05849000993202241,0.07041652729511373,0.3121686444090602,0.05391008999655529,30,4025.2621558183796,3,False,0.8000730432026123,33,6,CCSproblem,Renova 
1.1515563020369022,3.103462546635723,54.882330205826605,92.6299316609479,0.07746043417051825,6.032961059040729,0.6583564749355697,0.508371978361745,0.7675160992753735,1.7429014894081707,54.966892887342425,30.71445323386708,84.74741807007999,11.410716233510513,11.688545260731491,0.0508959431577849,0.06307418349740937,0.28091045036507134,0.03747069551995898,27,5468.790418108378,5,False,0.8000730432026123,34,6,CCSproblem,Renova 
1.176614531347579,3.682841992690115,52.93006304648621,97.22248002181844,0.05933939187960037,6.732484570007207,0.6746477573699114,0.5863846785742113,0.8463510728027279,1.5723405629443874,37.68510517880219,74.67578850325292,33.68613322446757,7.928843993083398,7.217627266276106,0.07774230933998341,0.05602490018076513,0.17612154690987986,0.032948187120657654,22,4656.742058269238,3,False,0.8000730432026123,35,6,CCSproblem,Renova 
1.1187786697104467,2.514611467275459,53.43345217095698,86.62197480340421,0.04729257533176104,6.077265304163096,0.6932730419907996,0.524104784574133,0.7763967706917942,1.8819054365549774,36.44810675936297,55.911188808498814,101.44857584310506,9.268817827805936,12.968368163364843,0.059371590682728986,0.09826068097159729,0.15579016642139995,0.04808560435565045,21,5798.58070512157,2,False,0.8000730432026123,36,6,CCSproblem,Renova 
1.1098007999489619,3.2418783409936216,46.348457329357366,97.93656233104892,0.05784836666844381,6.306404791989066,0.6100687298879569,0.5463869569087456,0.8278326836869837,2.026241738696232,32.51906247251184,98.68849918173416,94.9829001532765,9.187223050567946,12.027217486845487,0.06382014733846808,0.0738277305834989,0.162853146369545,0.027590314389227655,27,5648.499952355382,6,False,0.8000730432026123,37,6,CCSproblem,Renova 
1.0715105587151688,2.359396059107439,47.40061673779641,93.8702567607412,0.08315258890165661,6.950016005324756,0.6310674498831335,0.5816305794176161,0.9153502459500469,2.293520071577821,55.55155619922901,49.32494781612732,91.68496035709171,5.227109493818773,7.53006606936563,0.05578915394849987,0.08753581362928432,0.20744827886495212,0.0371375458275465,29,4711.312526521524,5,False,0.8000730432026123,38,6,CCSproblem,Renova 
1.1865959529733656,3.5700811105646864,45.51277584433404,84.50671690752814,0.07145958832807428,6.451450321917681,0.6403555719218742,0.5691189042282018,0.854180542546067,2.3445944636764926,50.494000655928176,96.40454547579856,139.72065933894717,10.390938927959272,10.347518013485896,0.06987274301354698,0.058857663071991556,0.27458465491747674,0.02441563444411859,23,4843.067704015163,6,False,0.8000730432026123,39,6,CCSproblem,Renova 
1.0074018017186477,2.7997597999853676,49.74043461883242,80.06146970247839,0.06373717776274722,6.8844204486980045,0.685295748940264,0.5375821590750339,0.8084740789216084,2.3906991586755013,33.87159818771242,66.98866743778511,44.197185187311916,7.186227405544209,12.208667935158342,0.0677107317096554,0.10628258497723014,0.19868651529744807,0.056315993265563816,26,4540.43459614021,3,True,0.8441733326816818,10,7,CCSproblem,Renova 
1.1963115629679455,2.8001765644336603,49.358269110250475,81.42201435735933,0.04086659212335795,6.224946701881523,0.6663460560643324,0.5178294228982105,0.7952992090713804,2.2542254072428047,44.77796865199521,26.107275175802933,75.36306192729435,11.038139787356217,10.829063711572612,0.061954729283431265,0.09106398689771936,0.23869952167184313,0.05758239989525869,28,5558.885722310298,4,True,0.8441733326816818,11,7,CCSproblem,Renova 
1.0466086220386686,3.074134777774473,47.29380291725372,83.65362948537143,0.04389207622950957,6.16517803099043,0.6289207595864974,0.5015582610401412,0.8398658259115985,1.6433668462312616,47.26629546662119,57.72393210452374,69.56299348334254,6.227308118334573,8.484196116139126,0.04327091791623196,0.0681747087647276,0.10021649689841987,0.043047998386169614,25,5043.5483398859615,6,True,0.8441733326816818,12,7,CCSproblem,Renova 
1.0215243101398181,2.4828997123287513,46.9280117792843,95.68580613338116,0.0899725359252573,6.673032847205971,0.6832633584148664,0.5290761658328297,0.8523079045438939,1.9486531863527763,35.000864159585724,50.84818574884602,128.2907215667831,7.33407800174278,7.734111376546725,0.044391383153523326,0.05139546735247965,0.3386823974411595,0.04461365371597576,28,5081.605856311111,4,True,0.8441733326816818,13,7,CCSproblem,Renova 
1.0839271181831553,3.7905966068597587,52.0871371403149,89.43501156314223,0.04867773018954378,6.902191463630151,0.6451386718979233,0.5427293491347123,0.7632785385254041,2.0823295817893994,34.56164107711292,42.55962918954946,118.72638357403521,11.730153274880696,9.109126856054262,0.060777825060958315,0.10882122453027535,0.18749372865950786,0.026382706058721766,20,4887.886175277431,4,True,0.8441733326816818,14,7,CCSproblem,Renova 
